t,y,x,id,parent_id,track_id,area
24,3714.729537366548,3688.0409252669037,368975,368593,370,562
24,3674.813953488372,3694.6744186046512,368976,368594,371,602
24,3733.595387840671,3717.431865828092,368985,368603,372,477
24,3716.414976599064,3754.4227769110767,368986,368604,362,641
24,3693.5195460277428,3850.2395964691045,368991,368609,363,793
24,3748.807113543092,3881.454172366621,368995,368613,364,731
24,3761.5825242718447,3802.7805825242717,369001,368619,369,515
24,3715.273291925466,3847.1273291925468,369002,368620,365,322
24,3785.5040322580644,3817.1149193548385,369011,368629,367,496
24,3742.1974789915967,3847.4012605042017,369012,368630,368,476
25,3707.9,3688.7254237288134,369357,368975,370,590
25,3671.540133779264,3693.6521739130435,369358,368976,371,598
25,3732.233333333333,3718.529411764706,369367,368985,372,510
25,3711.6666666666665,3754.701834862385,369368,368986,362,654
25,3691.683804627249,3851.0938303341904,369373,368991,363,778
25,3747.9184210526314,3880.628947368421,369377,368995,364,760
25,3761.426,3803.266,369383,369001,369,500
25,3713.08253968254,3847.488888888889,369384,369002,365,315
25,3782.180527383367,3821.6409736308315,369393,369011,367,493
25,3739.3453093812377,3846.4730538922154,369394,369012,368,501
26,3708.6808905380335,3686.595547309833,369740,369357,370,539
26,3673.34925865,3696.4184514003296,369741,369358,371,607
26,3732.9823529411765,3715.850980392157,369750,369367,372,510
26,3711.826215022091,3755.558173784978,369751,369368,362,679
26,3692.240458015267,3851.998727735369,369756,369373,363,786
26,3747.9421487603304,3879.564738292011,369760,369377,364,726
26,3763.8827038,3797.9502982107356,369766,369383,369,503
26,3714.7166666666667,3844.5138888888887,369767,369384,365,360
26,3780.2013129102843,3826.770240700219,369776,369393,367,457
26,3739.6757813,3844.5449219,369777,369394,368,512
27,3715.657091561939,3687.3105924596052,370123,369740,370,557
27,3676.258116883117,3695.5113636363635,370124,369741,371,616
27,3735.056092843327,3717.191489361702,370133,369750,372,517
27,3712.5555555555557,3756.972972972973,370134,369751,362,666
27,3696.7421777221525,3849.823529411765,370139,369756,363,799
27,3747.151851851852,3878.7395061728394,370143,369760,364,810
27,3768.8278689,3793.9549180327867,370149,369766,369,488
27,3718.644699140401,3843.183381088825,370150,369767,365,349
27,3779.859470468432,3827.9490835,370159,369776,367,491
27,3743.037773359841,3844.0536779324057,370160,369777,368,503
28,3716.3044217687075,3683.052721088435,370506,370123,370,588
28,3674.39726027,3695.2414383561645,370507,370124,371,584
28,3737.751879699248,3715.308270676692,370516,370133,372,532
28,3712.217261904762,3756.3258928571427,370517,370134,362,672
28,3694.4942675159236,3849.067515923567,370522,370139,363,785
28,3746.914586070959,3881.337713534823,370526,370143,364,761
28,3765.7880085653105,3791.6188436830835,370532,370149,369,467
28,3716.9142091152817,3843.9034852546915,370533,370150,365,373
28,3778.1847826086955,3825.3659420289855,370542,370159,367,552
28,3741.3179190751443,3844.8574181117533,370543,370160,368,519
29,3715.71359223301,3674.205501618123,370889,370506,370,618
29,3676.0178571428573,3693.5844155844156,370890,370507,371,616
29,3738.5334685598377,3710.841784989858,370899,370516,372,493
29,3714.732474964235,3753.0529327610875,370900,370517,362,699
29,3694.24847001,3850.8776009791923,370905,370522,363,817
29,3747.196629213483,3882.046348314607,370909,370526,364,712
29,3761.9332096474955,3790.630797773655,370915,370532,369,539
29,3717.0877192982457,3844.3801169590643,370916,370533,365,342
29,3777.7842003853566,3826.082851637765,370925,370542,367,519
29,3741.7562862669247,3846.2147001934236,370926,370543,368,517
30,3719.0831973898858,3672.4502446982056,371272,370889,370,613
30,3676.928455284553,3693.42601626,371273,370890,371,615
30,3735.1441947565545,3711.6872659,371282,370899,372,534
30,3713.966527196653,3752.655509065551,371283,370900,362,717
30,3696.1622276029057,3851.4370460048426,371288,370905,363,826
30,3746.8424657534247,3881.2785388127854,371292,370909,364,438
30,3761.737793851718,3791.9330922242316,371298,370915,369,553
30,3719.8229508196723,3839.2098360655737,371299,370916,365,305
30,3777.8761384335153,3826.249544626594,371308,370925,367,549
30,3743.008791208791,3847.2021978021976,371309,370926,368,455
31,3722.156507413509,3674.8912685337727,371655,371272,370,607
31,3678.588957055215,3694.069018404908,371656,371273,371,652
31,3736.4950690335304,3716.3865877712033,371665,371282,372,507
31,3713.2771739130435,3752.673913043478,371666,371283,362,736
31,3693.62451108,3850.6245110821383,371671,371288,363,767
31,3761.194756554307,3881.0411985018727,371677,371292,373,267
31,3733.292490118577,3882.7628458498025,371678,371292,374,253
31,3760.891265597148,3792.5329768270944,371681,371298,369,561
31,3716.5317220543807,3842.6858006042294,371682,371299,365,331
31,3776.00518134715,3828.298791018998,371691,371308,367,579
31,3740.826883910387,3850.3808553971485,371692,371309,368,491
32,3724.51768488746,3675.927652733119,372038,371655,370,622
32,3679.8511278195488,3695.0676691729323,372039,371656,371,665
32,3734.8615071283098,3717.5865580448067,372048,371665,372,491
32,3712.5116279069766,3754.1805745554034,372049,371666,362,731
32,3690.8571428571427,3849.084126984127,372054,371671,363,630
32,3762.3056478405315,3885.750830564784,372060,371677,373,301
32,3737.8924731182797,3887.6164874551973,372061,371678,374,279
32,3761.149446494465,3792.39852398524,372064,371681,369,542
32,3717.778350515464,3840.3505154639174,372065,371682,365,388
32,3776.2238010657193,3830.7353463587924,372074,371691,367,563
32,3742.171206225681,3853.161478599222,372075,371692,368,514
33,3724.839527027027,3676.4560810810813,372421,372038,370,592
33,3679.6745913818722,3694.3863298662704,372422,372039,371,673
33,3735.1259842519685,3717.8740157480315,372431,372048,372,508
33,3713.6270718232045,3753.82182320442,372432,372049,362,724
33,3687.779270633397,3854.3608445297505,372437,372054,363,521
33,3761.6964285714284,3880.0535714285716,372443,372060,373,336
33,3737.267973856209,3889.09477124183,372444,372061,374,306
33,3761.664150943396,3790.115094339623,372447,372064,369,530
33,3715.4360730593608,3837.445205479452,372448,372065,365,438
33,3775.7088607594937,3831.3146473779384,372457,372074,367,553
33,3741.5659656,3853.0114722753347,372458,372075,368,523
34,3724.7723440134905,3676.794266441821,372804,372421,370,593
34,3678.2876923076924,3694.74769231,372805,372422,371,650
34,3733.7148936170215,3719.451063829787,372814,372431,372,470
34,3713.124833997344,3755.1181938911022,372815,372432,362,753
34,3683.44126984127,3872.1619047619047,372822,372437,375,315
34,3689.9302325581393,3840.607235142119,372823,372437,376,387
34,3762.9467005076144,3880.4619289340103,372826,372443,373,394
34,3737.6510067114095,3890.0436241610737,372827,372444,374,298
34,3763.931338028169,3790.7218309859154,372830,372447,369,568
34,3715.5529953917053,3840.4470046082947,372831,372448,365,434
34,3776.219607843137,3833.8176470588237,372840,372457,367,510
34,3741.382405745063,3853.152603231598,372841,372458,368,557
35,3726.895666131621,3677.454253611557,373187,372804,370,623
35,3681.1233082706767,3694.694736842105,373188,372805,371,665
35,3733.8977505112475,3720.2188139059303,373197,372814,372,489
35,3715.1122994652405,3754.066844919786,373198,372815,362,748
35,3685.1032258064515,3868.3225806451615,373205,372822,375,310
35,3693.2923076923075,3838.209230769231,373206,372823,376,325
35,3763.55205811138,3879.9007263922517,373209,372826,373,413
35,3739.7,3891.3,373210,372827,374,350
35,3765.9588551,3791.1824686940968,373213,372830,369,559
35,3716.011467889908,3840.612385321101,373214,372831,365,436
35,3777.012455516014,3832.4163701067614,373223,372840,367,562
35,3740.7979452054797,3852.946917808219,373224,372841,368,584
36,3727.529702970297,3678.442244224422,373570,373187,370,606
36,3681.2737920937043,3694.6603221083456,373571,373188,371,683
36,3731.5896907216493,3721.7319587628867,373580,373197,372,485
36,3715.458776595745,3754.99335106383,373581,373198,362,752
36,3684.3475783475783,3869.5868945868947,373588,373205,375,351
36,3694.484939759036,3838.8012048192772,373589,373206,376,332
36,3763.3015521064303,3879.7827050997785,373592,373209,373,451
36,3739.340694006309,3888.444794952681,373593,373210,374,317
36,3764.9535655058044,3791.7363184079604,373596,373213,369,603
36,3716.897494305239,3840.662870159453,373597,373214,365,439
36,3776.504780114723,3832.3059273422564,373606,373223,367,523
36,3740.3821292775665,3855.28897338403,373607,373224,368,526
37,3727.779487179487,3677.9880341880344,373953,373570,370,585
37,3682.09224012,3695.265007320644,373954,373571,371,683
37,3733.016563146998,3720.631469979296,373963,373580,372,483
37,3716.3478835978835,3754.708994708995,373964,373581,362,756
37,3682.53477218,3869.8585131894483,373971,373588,375,417
37,3689.72131147541,3838.4918032786886,373972,373589,376,366
37,3765.3478260869565,3881.4323671497586,373975,373592,373,414
37,3739.4511494252874,3892.5114942528735,373976,373593,374,348
37,3765.836956521739,3789.923913043478,373979,373596,369,552
37,3719.864915572233,3837.932457786116,373980,373597,365,533
37,3777,3833.2768670309656,373989,373606,367,549
37,3742.3978494623657,3857.8118279569894,373990,373607,368,558
38,3728.4010067114095,3676.038590604027,374319,373953,370,596
38,3681.4918759231905,3695.0118168389954,374320,373954,371,677
38,3729.9013806706116,3720.6153846153848,374329,373963,372,507
38,3714.981554677207,3753.383399209486,374330,373964,362,759
38,3683.570093457944,3869.1191588785045,374337,373971,375,428
38,3687.2035398230087,3837.0176991150443,374338,373972,376,339
38,3762.6470588235293,3881.5882352941176,374341,373975,373,425
38,3736.0810810810813,3888.6,374342,373976,374,370
38,3762.820168067227,3791.2302521008405,374345,373979,369,595
38,3719.940476190476,3835.777777777778,374346,373980,365,504
38,3776.056710775047,3833.9546313799624,374355,373989,367,529
38,3739.155109489051,3855.3211678832117,374356,373990,368,548
39,3729.4317406143346,3677.122866894198,374699,374319,370,586
39,3680.6847507331377,3693.7829912023462,374700,374320,371,682
39,3730.093023255814,3721.4263565891474,374709,374329,372,516
39,3714.4172099087355,3753.232073011734,374710,374330,362,767
39,3682.338129496403,3870.390887290168,374717,374337,375,417
39,3685.10447761,3838.316417910448,374718,374338,376,335
39,3761.119305856833,3880.9501084598696,374721,374341,373,461
39,3737.0437158469945,3891.497267759563,374722,374342,374,366
39,3763.565705128205,3792.2660256410254,374725,374345,369,624
39,3719.499001996008,3832.542914171657,374726,374346,365,501
39,3773.973880597015,3834.7873134328356,374735,374355,367,536
39,3737.44425087108,3855.9494773519164,374736,374356,368,574
40,3728.3204047217537,3677.298482293423,375079,374699,370,593
40,3681.780523255814,3696.265988372093,375080,374700,371,688
40,3729.470802919708,3721.080291970803,375089,374709,372,548
40,3714.650331125828,3754.245033112583,375090,374710,362,755
40,3681.7477064220184,3869.577981651376,375097,374717,375,436
40,3688.7456647398844,3835.849710982659,375098,374718,376,346
40,3759.80375782881,3883.4237995824633,375101,374721,373,479
40,3734.4679665738163,3896.1727019498608,375102,374722,374,359
40,3762.6416,3795.6112,375105,374725,369,625
40,3721.332688588008,3835.411992263056,375106,374726,365,517
40,3775.078895463511,3834.8816568047337,375115,374735,367,507
40,3738.704391891892,3860.1283783783783,375116,374736,368,592
41,3730.619298245614,3675.363157894737,375459,375079,370,570
41,3684.211678832117,3693.65401459854,375460,375080,371,685
41,3730.220640569395,3718.683274021352,375469,375089,372,562
41,3715.5303430079157,3753.1833773087073,375470,375090,362,758
41,3683.0861678004535,3866.501133786848,375477,375097,375,441
41,3688.1666666666665,3837.214285714286,375478,375098,376,336
41,3761.0438756855574,3879.431444241316,375481,375101,373,547
41,3737.4899497487436,3897.2010050251256,375482,375102,374,398
41,3762.618604651163,3795.187596899225,375485,375105,369,645
41,3720.0229445506693,3835.695984703633,375486,375106,365,523
41,3777.6984402079725,3831.741767764298,375495,375115,367,577
41,3741.1384364820847,3855.5570033,375496,375116,368,614
42,3729.8350168350166,3679.289562289562,375839,375459,370,594
42,3683.3656597774243,3693.5182829888713,375840,375460,371,629
42,3732.534516765286,3717.34516765286,375849,375469,372,507
42,3718.010484927916,3753.2726081258193,375850,375470,362,763
42,3681.7031963470317,3871.0639269406392,375857,375477,375,438
42,3687.5745341614906,3835.639751552795,375858,375478,376,322
42,3758.289855072464,3881.9316770186333,375861,375481,373,483
42,3738.330845771144,3899.1169154228855,375862,375482,374,402
42,3760.6094224924013,3797.323708206687,375865,375485,369,658
42,3721.0946196660484,3833.5194805194806,375866,375486,365,539
42,3778.3819188191883,3834.138376383764,375875,375495,367,542
42,3740.270226537217,3856.784789644013,375876,375496,368,618
43,3728.625816993464,3678.671568627451,376223,375839,370,612
43,3682.8002853067046,3693.355206847361,376224,375840,371,701
43,3730.518664047151,3717.475442,376233,375849,372,509
43,3715.11724137931,3751.9406896551723,376234,375850,362,725
43,3681.4947368421053,3870.9894736842107,376241,375857,375,475
43,3687.31092437,3837.81512605042,376242,375858,376,357
43,3757.699373695198,3879.9018789,376245,375861,373,479
43,3742.188888888889,3897.5555555555557,376246,375862,374,360
43,3758.309523809524,3799.5788690476193,376249,375865,369,672
43,3719.768953068592,3832.2111913357403,376250,375866,365,554
43,3776.0671641791046,3832.9272388059703,376259,375875,367,536
43,3738.6041308089502,3857.5955249569706,376260,375876,368,581
44,3727.727422003284,3676.75041051,376607,376223,370,609
44,3680.028358208955,3693.6313432835823,376608,376224,371,670
44,3730.160075329567,3716.491525423729,376617,376233,372,531
44,3715.21045751634,3753.3124183006535,376618,376234,362,765
44,3678.11377245509,3873.3353293413174,376625,376241,375,501
44,3683.43380282,3836.6901408450703,376626,376242,376,355
44,3757.515325670498,3878.5,376629,376245,373,522
44,3740.4749340369394,3895.6939313984167,376630,376246,374,379
44,3760.5462822,3797.8907435508345,376633,376249,369,659
44,3717.3471223021584,3832.404676258993,376634,376250,365,556
44,3780.572192513369,3831.1051693404634,376643,376259,367,561
44,3737.815457413249,3855.916403785489,376644,376260,368,634
45,3730.1702508960575,3675.8333333333335,376991,376607,370,558
45,3680.0414814814817,3693.094814814815,376992,376608,371,675
45,3727.442379182156,3717.03717472119,377001,376617,372,538
45,3711.104060913706,3751.1408629441626,377002,376618,362,788
45,3678.4733475479743,3871.7100213219614,377009,376625,375,469
45,3686.9047619,3833.973214285714,377010,376626,376,336
45,3755.4275092936805,3881.0780669144983,377013,376629,373,538
45,3740.492307692308,3898.7820512820513,377014,376630,374,390
45,3760.7347242921014,3798.1400894187777,377017,376633,369,671
45,3716.722719141324,3831.973166368515,377018,376634,365,559
45,3783.524680073126,3827.3967093235833,377027,376643,367,547
45,3736.390048154093,3856.247191011236,377028,376644,368,623
46,3729.250825082508,3677.3498349834986,377371,376991,370,606
46,3681.6011904761904,3693.6964285714284,377372,376992,371,672
46,3730.3410852713178,3715.9883720930234,377381,377001,372,516
46,3712.8367609254497,3751.1606683804625,377382,377002,362,778
46,3680.947895791583,3870.2745490981965,377389,377009,375,499
46,3686.5701492537314,3833.2149253731345,377390,377010,376,335
46,3755.763602251407,3878.9774859287054,377393,377013,373,533
46,3742.289002557545,3897.0409207161124,377394,377014,374,391
46,3761.6698717948716,3796.9375,377397,377017,369,624
46,3717.57326007326,3831.7326007326005,377398,377018,365,546
46,3783.2767402,3824.7402376910018,377407,377027,367,589
46,3737.1392,3855.9744,377408,377028,368,625
47,3726.0306451612905,3676.5629032258066,377751,377371,370,620
47,3679.15668202765,3692.9124423963135,377752,377372,371,651
47,3729.8289241622574,3713.5308641975307,377761,377381,372,567
47,3711.9821656050954,3752.8624203821655,377762,377382,362,785
47,3678.3910505836575,3871.817120622568,377769,377389,375,514
47,3686.779552715655,3835.664536741214,377770,377390,376,313
47,3753.9614678899084,3879.0366972477063,377773,377393,373,545
47,3744.7831325301204,3897.0602409638554,377774,377394,374,415
47,3761.1378737541527,3795.6760797342195,377777,377397,369,602
47,3715.897435897436,3831.8168498168498,377778,377398,365,546
47,3783.40554592721,3821.400346620451,377787,377407,367,577
47,3732.9611650485435,3857.6229773462783,377788,377408,368,618
48,3728.760726072607,3676.9191419141916,378131,377751,370,606
48,3681.561377245509,3693.4790419161677,378132,377752,371,668
48,3730.410909090909,3716.0327272727272,378141,377761,372,550
48,3712.8867684478373,3753.4338422391857,378142,377762,362,786
48,3678.782857142857,3872.500952380952,378149,377769,375,525
48,3686.0651465798046,3830.9185667752445,378150,377770,376,307
48,3756.4442413162706,3876.7586837294334,378153,377773,373,547
48,3747.888095238095,3895.8404761904762,378154,377774,374,420
48,3763.749077490775,3789.579335793358,378157,377777,369,271
48,3717.5714285714284,3831.764199655766,378158,377778,365,581
48,3786.5583756345177,3816.5313028764804,378167,377787,367,591
48,3732.936630602782,3857.7836166924267,378168,377788,368,647
49,3727.695222405272,3676.841845140033,378511,378131,370,607
49,3676.883642495784,3692.5615514333895,378512,378132,371,593
49,3730.866666666667,3713.828571428571,378521,378141,372,525
49,3714.207332490518,3753.4601769911505,378522,378142,362,791
49,3678.644787644788,3873.295366795367,378529,378149,375,518
49,3685.75932203,3830.081355932203,378530,378150,376,295
49,3756.5229202037353,3874.8726655348046,378533,378153,373,589
49,3748.658371040724,3894.8687783,378534,378154,374,442
49,3716.9930191972076,3830.952879581152,378538,378158,365,573
49,3775.443181818182,3778.590909090909,378540,378157,377,264
49,3764.3555555555554,3807.5851851851853,378541,378157,378,270
49,3786.8531952,3814.7443868739206,378547,378167,367,579
49,3728.7515151515154,3859.539393939394,378548,378168,368,660
50,3736.5053995680346,3672.671706263499,378891,378511,370,463
50,3677.4117647058824,3693.860962566845,378892,378512,371,374
50,3729.281195079086,3713.695957820738,378901,378521,372,569
50,3714.0825,3750.83625,378902,378522,362,800
50,3680.009633911368,3873.105973025048,378909,378529,375,519
50,3687.3478260869565,3831.321070234114,378910,378530,376,299
50,3758.3156089193826,3874.6312178,378913,378533,373,583
50,3749.65625,3895.167410714286,378914,378534,374,448
50,3718.1485809682804,3831.61101836394,378918,378538,365,599
50,3771.2788944723616,3782.9095477386936,378920,378540,377,398
50,3752.687150837989,3805.849162011173,378921,378541,378,358
50,3784.9268680445152,3815.027027027027,378927,378547,367,629
50,3729.464615384615,3861.3507692307694,378928,378548,368,650
51,3739.72131147541,3675.222482435597,379276,378891,370,427
51,3673.0173611111113,3703.090277777778,379278,378892,379,288
51,3681.707395498392,3679.3086816720256,379280,378892,380,311
51,3729.43216080402,3711.036850921273,379286,378901,372,597
51,3715.083120204604,3754.826086956522,379287,378902,362,782
51,3680.1338582677167,3874.484251968504,379294,378909,375,508
51,3687.03785488959,3833,379295,378910,376,317
51,3757.2820945945946,3873.927364864865,379298,378913,373,592
51,3746.7617021276596,3894.859574468085,379299,378914,374,470
51,3717.4027072758036,3833.2148900169204,379303,378918,365,591
51,3771.9188544152744,3782.704057279236,379305,378920,377,419
51,3750.4896551724137,3809.5471264367816,379306,378921,378,435
51,3782.071074380165,3817.745454545455,379312,378927,367,605
51,3726.488469601677,3865.0587002096436,379313,378928,368,477
52,3674.315112540193,3704.993569131833,379663,379278,379,311
52,3681.15838509,3679.0372670807456,379665,379280,380,322
52,3720.3851132686086,3659.401294498382,379667,,381,309
52,3741.328947368421,3683.8355263157896,379668,379276,370,304
52,3729.4847512038523,3708.247191011236,379671,379286,372,623
52,3715.774025974026,3753.1584415584416,379672,379287,362,770
52,3680.271119842829,3873.628683693517,379679,379294,375,509
52,3687.3427672955977,3828.672955974843,379680,379295,376,318
52,3756.7064846416383,3873.0460750853244,379683,379298,373,586
52,3746.1257731958763,3893.274226804124,379684,379299,374,485
52,3714.673076923077,3833.6608391608393,379688,379303,365,572
52,3771.177829099307,3784.242494226328,379690,379305,377,433
52,3747.7982646420824,3817.6789587852495,379691,379306,378,461
52,3781.2227342549922,3816.7219662058374,379697,379312,367,651
52,3732.057142857143,3853.957142857143,379700,379313,368,140
52,3710.7419354838707,3878.2129032258063,379701,,382,155
53,3673.3096446700506,3703.6370558375634,380048,379663,379,394
53,3678.84375,3680.3607954545455,380050,379665,380,352
53,3715.920127795527,3660.073482428115,380052,379667,381,313
53,3740.683673469388,3682.9149659863947,380053,379668,370,294
53,3729.3282828282827,3709.313131313131,380056,379671,372,594
53,3713.470223325062,3750.4032258064517,380057,379672,362,806
53,3677.272,3873.908,380064,379679,375,500
53,3686.9415584415583,3829.4935064935066,380065,379680,376,308
53,3755.6379928315414,3871.1218637992833,380068,379683,373,558
53,3747.2345679012346,3891.528806584362,380069,379684,374,486
53,3713.381205673759,3835.1418439716313,380073,379688,365,564
53,3772.485193621868,3782.3029612756263,380075,379690,377,439
53,3744.6021276595743,3821.304255319149,380076,379691,378,470
53,3778.2238095238095,3818.184126984127,380082,379697,367,630
53,3732.4204545454545,3860.844697,380085,379700,368,264
53,3707.5826446280994,3883.3677685950415,380086,379701,382,242
54,3671.844705882353,3700.595294117647,380428,380048,379,425
54,3684.443243243243,3685.237837837838,380430,380050,380,370
54,3718.6435986159167,3657.159169550173,380432,380052,381,289
54,3738.276397515528,3684.88198757764,380433,380053,370,322
54,3732.973076923077,3714.9596153846155,380436,380056,372,520
54,3714.1735218508998,3751.8804627249356,380437,380057,362,778
54,3680.2842105263157,3872.6105263157897,380444,380064,375,475
54,3688.768987341772,3830.6139240506327,380445,380065,376,316
54,3757.8297491039425,3871.1164874551973,380448,380068,373,558
54,3747.7495291902073,3892.1224105461392,380449,380069,374,531
54,3716.066326530612,3834.081632653061,380453,380073,365,588
54,3778.0063025210084,3785.59243697479,380455,380075,377,476
54,3748.9834024896263,3816.205394190871,380456,380076,378,482
54,3778.477638640429,3824.5295169946335,380462,380082,367,559
54,3734.7875,3861.43125,380465,380085,368,320
54,3706.6283783783783,3884.4797297297296,380466,380086,382,296
55,3670.997792494481,3701.4613686534217,380808,380428,379,453
55,3684.0227272727275,3686.918181818182,380810,380430,380,440
55,3720.9646302250803,3660.807073954984,380812,380432,381,311
55,3737.660056657224,3683.130311614731,380813,380433,370,353
55,3730.1610486891386,3712.0823970037454,380816,380436,372,534
55,3713.7096774193546,3750.2311827956987,380817,380437,362,744
55,3681.22653061,3870.24693877551,380824,380444,375,490
55,3691.1702127659573,3827.4650455927053,380825,380445,376,329
55,3757.890625,3870.5763888888887,380828,380448,373,576
55,3750.1297709923665,3891.8568702290077,380829,380449,374,524
55,3715.9236111111113,3833.230902777778,380833,380453,365,576
55,3787.9701834862385,3789.3784403669724,380835,380455,377,436
55,3755.661508704062,3810.2882011605416,380836,380456,378,517
55,3778.516129032258,3823.594470046083,380842,380462,367,217
55,3735.3506097560976,3859.8414634146343,380845,380465,368,328
55,3704.4518072289156,3883.6445783,380846,380466,382,332
56,3671.71235521,3701.515444015444,381188,380808,379,518
56,3685.9547413793102,3687.280172413793,381190,380810,380,464
56,3719.990291262136,3660.5728155339807,381192,380812,381,309
56,3739.906626506024,3681.72891566,381193,380813,370,332
56,3732.2621185,3712.861759425494,381196,380816,372,557
56,3711.4312320916906,3753.495702005731,381197,380817,362,698
56,3681.4386317907447,3866.7404426559356,381204,380824,375,497
56,3690.1070336391435,3827.400611620795,381205,380825,376,327
56,3757.296428571429,3870.192857142857,381208,380828,373,560
56,3749.609576427256,3891.366482504604,381209,380829,374,543
56,3715.4461538461537,3832.3333333333335,381213,380833,365,585
56,3787.401886792453,3784.554716981132,381215,380835,377,530
56,3757.5903165735567,3815.389199255121,381216,380836,378,537
56,3733.5925925925926,3857.777777777778,381225,380845,368,351
56,3702.9141274238227,3882.5983379501386,381226,380846,382,361
56,3786.9612068965516,3808.780172413793,381228,380842,383,232
56,3770.488151658768,3836.142180094787,381229,380842,384,211
57,3672.532,3703.152,381568,381188,379,500
57,3681.660173160173,3684.6731601731603,381570,381190,380,462
57,3721.7739938080495,3663.65944272,381572,381192,381,323
57,3741.5225988700563,3679.72316384,381573,381193,370,354
57,3734.0427631578946,3713.184210526316,381576,381196,372,608
57,3712.9078014184397,3758.472813238771,381577,381197,362,423
57,3681.087591240876,3865.418491484185,381584,381204,375,411
57,3688.6052631578946,3832.938596491228,381585,381205,376,342
57,3758.684210526316,3869.6701754385967,381588,381208,373,570
57,3748.611888111888,3891.8583916083917,381589,381209,374,572
57,3715.330985915493,3833.955985915493,381593,381213,365,568
57,3785.390374331551,3784.812834224599,381595,381215,377,561
57,3754.7274436090224,3814.7105263157896,381596,381216,378,532
57,3735.2542787286066,3855.9364303178486,381605,381225,368,409
57,3702.689189189189,3882.4756756756756,381606,381226,382,370
57,3788.5240384615386,3808.581730769231,381608,381228,383,208
57,3774.6689655172413,3834.5344827586205,381609,381229,384,290
58,3670.252354048964,3703.9114877589454,381948,381568,379,531
58,3681.5875486381324,3686.2140077821014,381950,381570,380,514
58,3723.577142857143,3666.2,381952,381572,381,350
58,3742.3447368421052,3679.18421053,381953,381573,370,380
58,3738.6003490401395,3719.6492146596856,381956,381576,372,573
58,3696.098039215686,3741.720588235294,381959,,385,204
58,3723.9950248756218,3759.935323383085,381961,381577,362,201
58,3677.8333333333335,3862.822751322751,381964,381584,375,378
58,3684.2916666666665,3830.2916666666665,381965,381585,376,336
58,3756.5794701986756,3869.6523178807947,381968,381588,373,604
58,3747.4091710758375,3891.7601410934744,381969,381589,374,567
58,3712.7090301003345,3835.764214046823,381973,381593,365,598
58,3790.3948339483395,3784.8025830258302,381975,381595,377,542
58,3756.223484848485,3811.369318181818,381976,381596,378,528
58,3734.7244444444445,3854.291111111111,381985,381605,368,450
58,3700.9111675126906,3881.7741116751267,381986,381606,382,394
58,3794.366533864542,3812.2509960159364,381988,381608,383,251
58,3773.6205673758864,3833.3652482269504,381989,381609,384,282
59,3670.7078651685392,3704.6629213483147,382328,381948,379,534
59,3677.697628458498,3684.6422924901185,382330,381950,380,506
59,3717.086387434555,3661.9659685863876,382332,381952,381,382
59,3747.1831683168316,3673.4331683168316,382333,381953,370,404
59,3737.618657937807,3720.6153846153848,382336,381956,372,611
59,3692.3032069970845,3747.737609329446,382339,381959,385,343
59,3723.6685236768803,3758.7632311977713,382341,381961,362,359
59,3678.4773269689736,3862.546539379475,382344,381964,375,419
59,3687.3061889250816,3830.00325732899,382345,381965,376,307
59,3758.051369863014,3869.849315068493,382348,381968,373,584
59,3747.3153456998316,3891.7133220910623,382349,381969,374,593
59,3714.2362344582593,3833.632326820604,382353,381973,365,563
59,3788.156474820144,3783.3039568345325,382355,381975,377,556
59,3755.058365758755,3804.535019455253,382356,381976,378,514
59,3735.391799544419,3853.382687927107,382365,381985,368,439
59,3701.503759398496,3881.122807017544,382366,381986,382,399
59,3792.983333333333,3811.8433333333332,382368,381988,383,300
59,3770.8064516129034,3835.6193548387096,382369,381989,384,310
60,3663.6419294990724,3702.5361781076067,382708,382328,379,539
60,3682.371769383698,3685.6679920477136,382710,382330,380,503
60,3714.507972665148,3661.9362186788153,382712,382332,381,439
60,3747.1005586592178,3670.6843575418993,382713,382333,370,358
60,3740.83676703645,3718.9080824088746,382716,382336,372,631
60,3693.5538847117796,3751.1203007518798,382719,382339,385,399
60,3725.1912832929784,3760.55205811138,382721,382341,362,413
60,3676.9187817258885,3863.241116751269,382724,382344,375,394
60,3688.0093457943926,3831.6230529595014,382725,382345,376,321
60,3757.9405594405594,3868.896853146853,382728,382348,373,572
60,3747.8076285240463,3890.49087893864,382729,382349,374,603
60,3711.825771324864,3835.7350272232306,382733,382353,365,551
60,3785.1436170212764,3784.54609929078,382735,382355,377,564
60,3752.662477558348,3802.5008976660683,382736,382356,378,557
60,3736.8615702479337,3846.9070247933882,382745,382365,368,484
60,3700.5724137931034,3882.574712643678,382746,382366,382,435
60,3794.9651162790697,3811.1773255813955,382748,382368,383,344
60,3769.622807017544,3836.0555555555557,382749,382369,384,342
61,3664.7072727272725,3701.2381818181816,383088,382708,379,550
61,3688.8418079096045,3683.244821092279,383090,382710,380,531
61,3720.086956521739,3657.5815217391305,383092,382712,381,368
61,3747.0870712401056,3671.0158311345645,383093,382713,370,379
61,3741.749235474006,3715.952599388379,383096,382716,372,654
61,3694.319612590799,3754.46004842615,383099,382719,385,413
61,3729.1622911694512,3761.6825775656325,383101,382721,362,419
61,3677.923076923077,3868.007957559682,383104,382724,375,377
61,3680.6439169139467,3833.3412462908013,383105,382725,376,337
61,3758.625806451613,3867.8129032258066,383108,382728,373,620
